invoice_id,invoice_number,invoice_date,due_date,vendor_id,vendor_name,vendor_email,vendor_address,purchase_order_number,item_description,quantity,unit_price,subtotal,tax_amount,discount,total_amount,currency,currency_change_flag,bank_account_number,bank_name,payment_method,duplicate_invoice,bank_changed,vendor_avg_amount,amount_ratio,invoice_frequency_last30days,vendor_risk_score,days_since_last_invoice,is_new_vendor,fraud_label
INV-10494,INVNO-3127,2025-03-22,2025-04-21,V-122,Sunrise Traders,sunrisetraders@example.com,Mumbai Industrial Area,PO-3793,Industrial Tools,116,646,74936,7697.81,517,82116.81,INR,1,1234567890,Axis Bank,Bank Transfer,0,0,74634,1.1,10,0.53,-264,0,1
INV-ADD-81,INVNO-ADD-8088,2025-12-12,2026-01-11,V-297,Vertex Components,vendor@example.com,Ahmedabad Trade Center,PO-3187,Electronic Components,14,1154,16156,1401.94,748,16809.94,EUR,0,8529637410,Axis Bank,Cheque,0,0,55122,0.3,1,0.11,30,0,0
INV-10363,INVNO-8551,2025-06-06,2025-07-06,V-263,Vertex Components,vertexcomponents@example.com,Bangalore Tech Zone,PO-5547,Transport Services,196,1076,210896,13021.86,365,223552.86,USD,0,7539514560,IndusInd Bank,Bank Transfer,1,0,63033,3.55,10,0.42,-165,0,1
INV-10170,INVNO-6971,2025-05-07,2025-06-06,V-115,Metro Logistics,metrologistics@example.com,Ahmedabad Trade Center,PO-6402,Steel Sheets,169,399,67431,10999.87,1712,76718.87,INR,0,3216549870,IndusInd Bank,Bank Transfer,0,0,66725,1.15,7,0.42,62,0,0
INV-10977,INVNO-6413,2025-04-19,2025-05-19,V-510,ABC Steel,abcsteel@example.com,Hyderabad Logistics Park,PO-7411,Transport Services,206,595,122570,7551.66,1623,128498.66,USD,0,1593572580,HDFC Bank,Cheque,0,1,68292,1.88,4,0.67,-78,0,1
INV-10339,INVNO-6410,2026-03-31,2026-04-30,V-874,Prime Packaging,primepackaging@example.com,Bangalore Tech Zone,PO-5661,Packaging Materials,390,359,140010,19025.49,291,158744.49,EUR,1,7539514560,ICICI Bank,UPI,0,0,57726,2.75,1,0.17,-23,0,1
INV-10394,INVNO-9238,2026-05-04,2026-06-03,V-586,Global Plastics,globalplastics@example.com,Mumbai Industrial Area,PO-8542,Steel Sheets,136,1998,271728,13997.9,389,285336.9,INR,0,8529637410,Axis Bank,Bank Transfer,0,0,43304,6.59,9,0.42,11,0,1
INV-10209,INVNO-7065,2025-05-23,2025-06-22,V-645,Delta Electronics,deltaelectronics@example.com,Chennai Port District,PO-8889,Packaging Materials,85,1580,134300,14878.66,1570,147608.66,INR,1,1234567890,Axis Bank,Cheque,0,0,48504,3.04,7,0.16,117,0,0
INV-ADD-169,INVNO-ADD-1799,2026-02-19,2026-03-21,V-443,ABC Steel,vendor@example.com,Chennai Port District,PO-7924,Machine Spare Parts,161,382,61502,5571.64,1032,66041.64,INR,0,7539514560,Axis Bank,Bank Transfer,0,0,56877,1.16,1,0.15,73,0,0
INV-10140,INVNO-4832,2026-03-26,2026-04-25,V-214,Delta Electronics,deltaelectronics@example.com,Hyderabad Logistics Park,PO-6333,Industrial Tools,40,495,19800,1694.04,1440,20054.04,INR,1,8529637410,State Bank,Wire,1,1,45747,0.44,8,0.5,193,1,1
INV-ADD-295,INVNO-ADD-2184,2025-11-11,2025-12-11,V-216,Metro Logistics,vendor@example.com,Ahmedabad Trade Center,PO-2797,Transport Services,28,152,4256,401.58,1051,3606.58,USD,0,1234567890,Axis Bank,UPI,0,0,75592,0.05,2,0.36,29,0,0
INV-ADD-22,INVNO-ADD-1166,2025-05-29,2025-06-28,V-500,Global Plastics,vendor@example.com,Mumbai Industrial Area,PO-9830,Packaging Materials,146,595,86870,8174.25,1298,93746.25,EUR,0,7539514560,Kotak Bank,UPI,0,0,46564,2.01,1,0.31,33,0,0
INV-10374,INVNO-9096,2026-04-23,2026-05-23,V-854,ABC Steel,abcsteel@example.com,Hyderabad Logistics Park,PO-2173,Industrial Tools,353,1035,365355,36086.7,740,400701.7,INR,1,1234567890,Axis Bank,Bank Transfer,0,0,79684,5.03,9,0.53,113,0,1
INV-10411,INVNO-8871,2025-03-16,2025-04-15,V-877,Omega Supplies,omegasupplies@example.com,Hyderabad Logistics Park,PO-9699,Office Equipment,341,788,268708,27456.57,635,295529.57,USD,0,8529637410,HDFC Bank,Wire,0,1,47205,6.26,6,0.41,-110,1,1
INV-10199,INVNO-1408,2025-01-26,2025-02-25,V-218,Delta Electronics,deltaelectronics@example.com,Bangalore Tech Zone,PO-5023,Industrial Tools,138,1458,201204,13750.49,35,214919.49,EUR,0,1593572580,Kotak Bank,Bank Transfer,0,1,56124,3.83,7,0.68,-399,0,1
INV-ADD-204,INVNO-ADD-2435,2025-09-07,2025-10-07,V-725,Sunrise Traders,vendor@example.com,Bangalore Tech Zone,PO-4795,Plastic Containers,16,1153,18448,1881.98,649,19680.98,USD,0,7418529630,Axis Bank,Cheque,0,0,71741,0.27,5,0.2,62,0,0
INV-10682,INVNO-4435,2025-01-30,2025-03-01,V-397,Delta Electronics,deltaelectronics@example.com,Bangalore Tech Zone,PO-1889,Plastic Containers,138,386,53268,8937.42,562,61643.42,EUR,0,1234567890,HDFC Bank,UPI,0,0,56143,1.1,3,0.67,-166,0,1
INV-10976,INVNO-2345,2026-02-17,2026-03-19,V-304,Global Plastics,globalplastics@example.com,Mumbai Industrial Area,PO-9700,Electronic Components,26,620,16120,1853.65,451,17522.65,EUR,1,1593572580,IndusInd Bank,Cheque,0,0,59727,0.29,10,0.7,-4,0,1
INV-10838,INVNO-1485,2025-07-23,2025-08-22,V-672,Delta Electronics,deltaelectronics@example.com,Hyderabad Logistics Park,PO-2895,Transport Services,280,458,128240,19876.4,465,147651.4,EUR,0,7418529630,State Bank,Wire,0,0,68666,2.15,1,0.47,54,0,0
INV-10010,INVNO-1345,2026-03-16,2026-04-15,V-795,Delta Electronics,deltaelectronics@example.com,Ahmedabad Trade Center,PO-5641,Packaging Materials,52,846,43992,4404.12,1926,46470.12,USD,1,9876543210,IndusInd Bank,Wire,1,0,40393,1.15,8,0.16,-2,0,1
INV-10147,INVNO-6668,2026-05-12,2026-06-11,V-134,ABC Steel,abcsteel@example.com,Mumbai Industrial Area,PO-1581,Electronic Components,197,261,51417,5154.65,941,55630.65,INR,1,1234567890,HDFC Bank,Bank Transfer,0,0,46038,1.21,2,0.79,135,1,1
INV-10461,INVNO-1648,2025-07-24,2025-08-23,V-262,Metro Logistics,metrologistics@example.com,Delhi Business Park,PO-3213,Office Equipment,257,1162,298634,44332.78,1188,341778.78,INR,0,4567891230,Kotak Bank,Bank Transfer,0,0,46671,7.32,10,0.84,77,0,1
INV-10282,INVNO-5017,2026-03-04,2026-04-03,V-208,Omega Supplies,omegasupplies@example.com,Ahmedabad Trade Center,PO-3104,Industrial Tools,134,1779,238386,28675.83,371,266690.83,USD,0,3216549870,Axis Bank,Bank Transfer,0,0,42394,6.29,2,0.43,201,0,1
INV-10298,INVNO-2855,2026-02-07,2026-03-09,V-948,Vertex Components,vertexcomponents@example.com,Chennai Port District,PO-6935,Steel Sheets,128,1333,170624,28007.53,1289,197342.53,INR,1,1234567890,Axis Bank,Bank Transfer,0,0,41041,4.81,8,0.39,207,0,0
INV-10543,INVNO-3150,2025-12-24,2026-01-23,V-274,Prime Packaging,primepackaging@example.com,Hyderabad Logistics Park,PO-6603,Office Equipment,158,292,46136,7660.3,925,52871.3,INR,1,4567891230,HDFC Bank,Bank Transfer,0,0,40321,1.31,1,0.1,176,0,0
INV-10291,INVNO-9941,2025-10-31,2025-11-30,V-674,ABC Steel,abcsteel@example.com,Hyderabad Logistics Park,PO-5848,Packaging Materials,47,1968,92496,8491.13,1325,99662.13,INR,1,4567891230,Kotak Bank,Wire,1,0,54004,1.85,1,0.78,263,0,1
INV-10529,INVNO-8313,2025-11-20,2025-12-20,V-232,Global Plastics,globalplastics@example.com,Chennai Port District,PO-8834,Industrial Tools,272,708,192576,26333.62,895,218014.62,EUR,1,9876543210,Kotak Bank,Bank Transfer,0,1,60404,3.61,2,0.61,138,1,1
INV-10943,INVNO-2879,2026-03-16,2026-04-15,V-771,Metro Logistics,metrologistics@example.com,Pune Manufacturing Hub,PO-4201,Machine Spare Parts,303,797,241491,15567.57,366,256692.57,EUR,1,4567891230,State Bank,Cheque,0,0,59723,4.3,3,0.3,69,0,0
INV-ADD-202,INVNO-ADD-2551,2025-05-06,2025-06-05,V-296,Delta Electronics,vendor@example.com,Hyderabad Logistics Park,PO-1978,Steel Sheets,69,1394,96186,6867.45,126,102927.45,EUR,0,7418529630,IndusInd Bank,Cheque,0,0,76433,1.35,2,0.37,30,0,0
INV-10477,INVNO-3809,2026-04-18,2026-05-18,V-588,ABC Steel,abcsteel@example.com,Pune Manufacturing Hub,PO-1328,Office Equipment,43,1554,66822,5866.04,213,72475.04,INR,1,8529637410,Axis Bank,UPI,0,0,73643,0.98,6,0.18,86,0,0
INV-10513,INVNO-4401,2025-08-02,2025-09-01,V-165,Omega Supplies,omegasupplies@example.com,Delhi Business Park,PO-1051,Machine Spare Parts,228,114,25992,1321.85,1171,26142.85,EUR,1,7418529630,HDFC Bank,Cheque,0,0,65320,0.4,8,0.88,27,0,1
INV-10331,INVNO-8443,2026-04-07,2026-05-07,V-598,ABC Steel,abcsteel@example.com,Bangalore Tech Zone,PO-9621,Office Equipment,124,717,88908,14010.11,786,102132.11,USD,0,1593572580,Axis Bank,Cheque,0,0,40868,2.5,5,0.45,12,0,0
INV-ADD-124,INVNO-ADD-5806,2025-04-09,2025-05-09,V-644,Sunrise Traders,vendor@example.com,Ahmedabad Trade Center,PO-3123,Electronic Components,108,301,32508,2417.31,508,34417.31,USD,0,3216549870,HDFC Bank,Wire,0,0,61635,0.56,1,0.16,44,0,0
INV-10938,INVNO-8944,2025-03-05,2025-04-04,V-152,Sunrise Traders,sunrisetraders@example.com,Ahmedabad Trade Center,PO-7226,Industrial Tools,120,141,16920,2351.11,402,18869.11,EUR,1,1234567890,State Bank,Wire,1,1,57154,0.33,8,0.53,-128,0,1
INV-ADD-220,INVNO-ADD-2373,2025-10-07,2025-11-06,V-784,Delta Electronics,vendor@example.com,Hyderabad Logistics Park,PO-1719,Plastic Containers,3,1183,3549,399.26,1263,2685.26,INR,0,7539514560,IndusInd Bank,UPI,0,0,65766,0.04,1,0.37,36,0,0
INV-ADD-120,INVNO-ADD-3034,2025-10-27,2025-11-26,V-960,Delta Electronics,vendor@example.com,Bangalore Tech Zone,PO-3387,Steel Sheets,116,507,58812,5251.45,102,63961.45,EUR,0,9876543210,Axis Bank,Bank Transfer,0,0,72100,0.89,3,0.26,76,0,0
INV-10135,INVNO-4238,2025-02-16,2025-03-18,V-643,ABC Steel,abcsteel@example.com,Hyderabad Logistics Park,PO-8140,Packaging Materials,315,1253,394695,44482.89,811,438366.89,USD,0,7418529630,State Bank,Cheque,0,0,62444,7.02,10,0.73,-320,0,1
INV-10998,INVNO-2677,2025-03-16,2025-04-15,V-685,Prime Packaging,primepackaging@example.com,Pune Manufacturing Hub,PO-7272,Packaging Materials,339,573,194247,14675.57,375,208547.57,USD,0,1234567890,State Bank,UPI,0,1,59932,3.48,6,0.48,-314,0,1
INV-10874,INVNO-7424,2026-05-16,2026-06-15,V-335,Delta Electronics,deltaelectronics@example.com,Pune Manufacturing Hub,PO-3691,Electronic Components,337,1512,509544,58115.69,7,567652.69,EUR,0,4567891230,State Bank,Wire,1,1,72683,7.81,2,0.7,455,0,1
INV-ADD-189,INVNO-ADD-4497,2025-10-23,2025-11-22,V-869,Global Plastics,vendor@example.com,Mumbai Industrial Area,PO-7689,Machine Spare Parts,108,965,104220,5921.21,300,109841.21,EUR,0,7418529630,Axis Bank,Cheque,0,0,75429,1.46,3,0.19,82,0,0
INV-10582,INVNO-4114,2025-08-24,2025-09-23,V-131,Omega Supplies,omegasupplies@example.com,Hyderabad Logistics Park,PO-5457,Office Equipment,34,263,8942,652.53,648,8946.53,EUR,1,1593572580,ICICI Bank,Bank Transfer,0,1,42048,0.21,8,0.41,64,0,1
INV-ADD-32,INVNO-ADD-7668,2025-05-22,2025-06-21,V-850,Metro Logistics,vendor@example.com,Ahmedabad Trade Center,PO-6775,Packaging Materials,75,615,46125,3740.09,363,49502.09,USD,0,7539514560,ICICI Bank,Cheque,0,0,55205,0.9,2,0.4,81,0,0
INV-10677,INVNO-3761,2026-01-29,2026-02-28,V-672,Vertex Components,vertexcomponents@example.com,Ahmedabad Trade Center,PO-5272,Transport Services,118,859,101362,5814.73,1250,105926.73,EUR,1,1234567890,HDFC Bank,Cheque,0,0,54720,1.94,4,0.6,72,0,0
INV-10588,INVNO-6960,2025-12-08,2026-01-07,V-763,Vertex Components,vertexcomponents@example.com,Pune Manufacturing Hub,PO-8386,Machine Spare Parts,310,1082,335420,22013.41,299,357134.41,INR,1,9876543210,HDFC Bank,Wire,0,0,66502,5.37,3,0.9,-112,0,1
INV-10158,INVNO-8524,2025-10-22,2025-11-21,V-325,Vertex Components,vertexcomponents@example.com,Bangalore Tech Zone,PO-5416,Steel Sheets,114,612,69768,10241.45,598,79411.45,EUR,1,9876543210,HDFC Bank,Bank Transfer,0,1,45042,1.76,4,0.36,182,1,1
INV-ADD-212,INVNO-ADD-3890,2025-11-20,2025-12-20,V-504,Prime Packaging,vendor@example.com,Delhi Business Park,PO-2558,Transport Services,193,312,60216,6808.73,47,66977.73,INR,0,1593572580,IndusInd Bank,Bank Transfer,0,0,70337,0.95,1,0.38,77,0,0
INV-ADD-342,INVNO-ADD-6113,2025-12-07,2026-01-06,V-276,Prime Packaging,vendor@example.com,Bangalore Tech Zone,PO-8764,Packaging Materials,117,451,52767,2766.62,145,55388.62,INR,0,9876543210,HDFC Bank,Bank Transfer,0,0,48545,1.14,2,0.22,36,0,0
INV-10934,INVNO-3431,2025-04-07,2025-05-07,V-183,Prime Packaging,primepackaging@example.com,Ahmedabad Trade Center,PO-2222,Steel Sheets,304,1389,422256,26494.26,62,448688.26,INR,1,1234567890,IndusInd Bank,Wire,0,1,69412,6.46,9,0.85,-219,1,1
INV-10638,INVNO-8866,2025-10-05,2025-11-04,V-620,ABC Steel,abcsteel@example.com,Ahmedabad Trade Center,PO-7726,Plastic Containers,175,1231,215425,23759.53,1173,238011.53,USD,0,1593572580,State Bank,UPI,0,0,54183,4.39,2,0.56,82,0,0
INV-ADD-380,INVNO-ADD-7888,2025-01-20,2025-02-19,V-481,Delta Electronics,vendor@example.com,Pune Manufacturing Hub,PO-4626,Plastic Containers,171,1113,190323,19895.15,914,209304.15,USD,0,8529637410,Axis Bank,Cheque,0,0,47552,4.4,2,0.29,29,0,0
INV-10432,INVNO-7932,2026-05-07,2026-06-06,V-321,Vertex Components,vertexcomponents@example.com,Delhi Business Park,PO-7995,Steel Sheets,339,764,258996,35012.28,1562,292446.28,USD,0,9876543210,IndusInd Bank,UPI,0,1,67786,4.31,9,0.2,355,1,1
INV-10485,INVNO-9781,2025-08-25,2025-09-24,V-577,Sunrise Traders,sunrisetraders@example.com,Pune Manufacturing Hub,PO-2498,Office Equipment,20,1126,22520,3756.82,263,26013.82,INR,1,1593572580,Axis Bank,Wire,0,0,57939,0.45,5,0.34,-185,0,1
INV-ADD-36,INVNO-ADD-4745,2026-04-13,2026-05-13,V-138,Global Plastics,vendor@example.com,Chennai Port District,PO-5151,Industrial Tools,3,1132,3396,369.65,1302,2463.65,EUR,0,1234567890,State Bank,UPI,0,0,42234,0.06,2,0.23,73,0,0
INV-10695,INVNO-1883,2025-07-16,2025-08-15,V-527,Metro Logistics,metrologistics@example.com,Hyderabad Logistics Park,PO-5145,Transport Services,167,707,118069,19649.34,1295,136423.34,INR,0,1234567890,State Bank,Cheque,0,1,55298,2.47,7,0.32,101,0,1
INV-10940,INVNO-5099,2025-02-23,2025-03-25,V-986,Sunrise Traders,sunrisetraders@example.com,Delhi Business Park,PO-5357,Machine Spare Parts,208,258,53664,5681.15,1616,57729.15,USD,0,1234567890,Axis Bank,Wire,0,0,52230,1.11,5,0.22,-327,0,1
INV-ADD-10,INVNO-ADD-1303,2026-03-30,2026-04-29,V-297,Global Plastics,vendor@example.com,Hyderabad Logistics Park,PO-1330,Office Equipment,120,761,91320,9150.82,112,100358.82,USD,0,8529637410,Axis Bank,Cheque,0,0,76920,1.3,2,0.37,77,0,0
INV-10839,INVNO-2283,2025-12-03,2026-01-02,V-469,Sunrise Traders,sunrisetraders@example.com,Hyderabad Logistics Park,PO-1700,Machine Spare Parts,87,1631,141897,19101.87,1364,159634.87,INR,1,1234567890,Axis Bank,UPI,0,1,75332,2.12,9,0.66,265,0,1
INV-10096,INVNO-8594,2025-10-05,2025-11-04,V-420,Omega Supplies,omegasupplies@example.com,Delhi Business Park,PO-5467,Transport Services,242,440,106480,13755.3,1558,118677.3,USD,0,8529637410,State Bank,Bank Transfer,1,0,61327,1.94,1,0.51,200,1,1
INV-ADD-392,INVNO-ADD-8389,2026-03-31,2026-04-30,V-209,Omega Supplies,vendor@example.com,Hyderabad Logistics Park,PO-6730,Industrial Tools,129,136,17544,1123.21,372,18295.21,EUR,0,9876543210,HDFC Bank,UPI,0,0,47445,0.39,1,0.21,60,0,0
INV-ADD-249,INVNO-ADD-2587,2025-12-07,2026-01-06,V-249,Omega Supplies,vendor@example.com,Ahmedabad Trade Center,PO-9160,Transport Services,97,546,52962,5728.53,725,57965.53,USD,0,7418529630,State Bank,UPI,0,0,68274,0.85,1,0.39,61,0,0
INV-10759,INVNO-8751,2025-05-15,2025-06-14,V-665,Delta Electronics,deltaelectronics@example.com,Pune Manufacturing Hub,PO-8645,Electronic Components,50,1257,62850,11064.52,310,73604.52,EUR,0,7418529630,HDFC Bank,Wire,0,1,40889,1.8,8,0.26,-236,0,1
INV-10538,INVNO-3165,2025-01-22,2025-02-21,V-891,Sunrise Traders,sunrisetraders@example.com,Pune Manufacturing Hub,PO-3871,Transport Services,3,384,1152,66.34,1761,-542.66,EUR,1,3216549870,IndusInd Bank,UPI,0,0,42832,-0.01,2,0.16,-375,1,1
INV-10156,INVNO-2009,2025-05-02,2025-06-01,V-350,Delta Electronics,deltaelectronics@example.com,Chennai Port District,PO-8505,Plastic Containers,105,822,86310,7080.04,353,93037.04,USD,1,7539514560,ICICI Bank,Cheque,0,0,56538,1.65,8,0.45,-328,0,1
INV-10549,INVNO-4609,2025-09-30,2025-10-30,V-986,Metro Logistics,metrologistics@example.com,Chennai Port District,PO-1249,Transport Services,388,474,183912,20638.26,1384,203166.26,EUR,1,9876543210,Axis Bank,UPI,0,0,79984,2.54,2,0.49,197,1,0
INV-10571,INVNO-5496,2026-05-02,2026-06-01,V-168,Delta Electronics,deltaelectronics@example.com,Pune Manufacturing Hub,PO-5947,Packaging Materials,137,158,21646,2348.53,979,23015.53,INR,1,8529637410,Kotak Bank,Cheque,0,0,77490,0.3,4,0.84,450,0,1
INV-10423,INVNO-1833,2026-05-08,2026-06-07,V-433,Delta Electronics,deltaelectronics@example.com,Mumbai Industrial Area,PO-5277,Industrial Tools,69,1941,133929,11199.52,70,145058.52,EUR,0,4567891230,ICICI Bank,Cheque,0,0,42390,3.42,1,0.31,236,1,0
INV-10762,INVNO-6340,2025-05-07,2025-06-06,V-964,ABC Steel,abcsteel@example.com,Delhi Business Park,PO-7349,Plastic Containers,279,1123,313317,17446.67,134,330629.67,EUR,1,7539514560,HDFC Bank,Cheque,0,1,76896,4.3,3,0.56,-345,1,1
INV-10390,INVNO-6870,2026-02-17,2026-03-19,V-378,Omega Supplies,omegasupplies@example.com,Delhi Business Park,PO-9575,Plastic Containers,285,1498,426930,53638.19,1407,479161.19,USD,0,3216549870,Axis Bank,Wire,0,1,60354,7.94,2,0.78,356,0,1
INV-10783,INVNO-7557,2025-03-27,2025-04-26,V-429,ABC Steel,abcsteel@example.com,Chennai Port District,PO-5202,Steel Sheets,162,1013,164106,15519.6,203,179422.6,USD,0,4567891230,Axis Bank,Cheque,0,1,44335,4.05,4,0.7,52,1,1
INV-10785,INVNO-4300,2026-02-04,2026-03-06,V-846,Global Plastics,globalplastics@example.com,Bangalore Tech Zone,PO-3588,Office Equipment,275,1399,384725,29922.36,1300,413347.36,INR,0,9876543210,IndusInd Bank,UPI,0,0,48361,8.55,8,0.6,21,0,1
INV-ADD-209,INVNO-ADD-1816,2025-03-06,2025-04-05,V-417,Prime Packaging,vendor@example.com,Mumbai Industrial Area,PO-5967,Plastic Containers,45,1085,48825,4873.53,1126,52572.53,EUR,0,9876543210,State Bank,Bank Transfer,0,0,50437,1.04,2,0.18,59,0,0
INV-10567,INVNO-9442,2025-02-16,2025-03-18,V-647,Prime Packaging,primepackaging@example.com,Mumbai Industrial Area,PO-7548,Industrial Tools,161,1156,186116,30849.27,471,216494.27,USD,0,9876543210,ICICI Bank,UPI,0,1,46269,4.68,1,0.33,-63,0,1
INV-10970,INVNO-2731,2025-08-27,2025-09-26,V-419,Sunrise Traders,sunrisetraders@example.com,Bangalore Tech Zone,PO-1619,Office Equipment,389,350,136150,20228.46,1648,154730.46,EUR,1,1234567890,HDFC Bank,Wire,0,1,54502,2.84,9,0.16,200,0,1
INV-ADD-262,INVNO-ADD-9664,2025-02-25,2025-03-27,V-762,Global Plastics,vendor@example.com,Bangalore Tech Zone,PO-9428,Transport Services,41,1045,42845,4686.74,1076,46455.74,EUR,0,4567891230,Kotak Bank,Bank Transfer,0,0,54702,0.85,4,0.37,36,0,0
INV-10308,INVNO-9172,2025-12-20,2026-01-19,V-375,Prime Packaging,primepackaging@example.com,Mumbai Industrial Area,PO-7318,Transport Services,102,1094,111588,10348.55,223,121713.55,USD,0,1593572580,Axis Bank,Wire,0,0,61879,1.97,3,0.24,285,1,0
INV-10989,INVNO-4814,2025-06-27,2025-07-27,V-950,Vertex Components,vertexcomponents@example.com,Bangalore Tech Zone,PO-4467,Steel Sheets,86,934,80324,5492.33,1351,84465.33,INR,1,1593572580,Axis Bank,Cheque,1,0,49277,1.71,2,0.77,170,0,1
INV-10560,INVNO-1398,2025-04-06,2025-05-06,V-378,Sunrise Traders,sunrisetraders@example.com,Chennai Port District,PO-5451,Machine Spare Parts,397,1555,617335,106616.49,1500,722451.49,EUR,1,1234567890,IndusInd Bank,Bank Transfer,1,0,79546,9.08,6,0.13,-124,1,1
INV-ADD-158,INVNO-ADD-3576,2026-05-07,2026-06-06,V-503,Global Plastics,vendor@example.com,Hyderabad Logistics Park,PO-3591,Electronic Components,144,772,111168,11625.8,759,122034.8,INR,0,8529637410,Axis Bank,Wire,0,0,54766,2.23,1,0.12,50,0,0
INV-10948,INVNO-9352,2026-01-13,2026-02-12,V-618,Vertex Components,vertexcomponents@example.com,Bangalore Tech Zone,PO-4677,Packaging Materials,352,1050,369600,44428.71,615,413413.71,INR,1,9876543210,IndusInd Bank,Wire,0,0,51090,8.09,5,0.64,-104,0,1
INV-10710,INVNO-2531,2025-10-27,2025-11-26,V-168,Sunrise Traders,sunrisetraders@example.com,Chennai Port District,PO-8589,Electronic Components,126,1757,221382,31836.45,290,252928.45,USD,0,8529637410,State Bank,Wire,0,1,58081,4.35,7,0.22,50,0,1
INV-ADD-26,INVNO-ADD-1263,2026-04-02,2026-05-02,V-171,ABC Steel,vendor@example.com,Chennai Port District,PO-6846,Industrial Tools,87,248,21576,1273.12,251,22598.12,INR,0,1593572580,Kotak Bank,Wire,0,0,53525,0.42,5,0.38,57,0,0
INV-10352,INVNO-5559,2025-08-12,2025-09-11,V-642,Prime Packaging,primepackaging@example.com,Hyderabad Logistics Park,PO-5971,Office Equipment,259,1383,358197,40952.31,1530,397619.31,EUR,1,8529637410,HDFC Bank,UPI,0,0,42720,9.31,6,0.15,45,1,1
INV-10124,INVNO-4680,2025-12-18,2026-01-17,V-216,Prime Packaging,primepackaging@example.com,Ahmedabad Trade Center,PO-5495,Machine Spare Parts,228,1597,364116,37645.26,1909,399852.26,USD,0,7539514560,Axis Bank,UPI,0,0,56815,7.04,9,0.7,-84,0,1
INV-10178,INVNO-8717,2025-07-15,2025-08-14,V-129,ABC Steel,abcsteel@example.com,Bangalore Tech Zone,PO-5293,Industrial Tools,91,1362,123942,12294.42,1429,134807.42,EUR,1,1234567890,IndusInd Bank,Bank Transfer,0,0,43567,3.09,5,0.22,-39,0,1
INV-10287,INVNO-9646,2025-06-10,2025-07-10,V-635,Delta Electronics,deltaelectronics@example.com,Ahmedabad Trade Center,PO-7619,Packaging Materials,386,741,286026,19310.47,670,304666.47,USD,1,8529637410,IndusInd Bank,Cheque,1,1,67829,4.49,2,0.83,-124,0,1
INV-ADD-349,INVNO-ADD-4517,2025-04-08,2025-05-08,V-655,Metro Logistics,vendor@example.com,Ahmedabad Trade Center,PO-2372,Transport Services,106,1132,119992,6668.93,1155,125505.93,EUR,0,7539514560,ICICI Bank,Wire,0,0,67697,1.85,4,0.23,36,0,0
INV-ADD-163,INVNO-ADD-6785,2025-03-02,2025-04-01,V-404,Global Plastics,vendor@example.com,Chennai Port District,PO-5296,Machine Spare Parts,117,297,34749,2371.12,1270,35850.12,USD,0,8529637410,Kotak Bank,Bank Transfer,0,0,64783,0.55,1,0.34,33,0,0
INV-10294,INVNO-9300,2025-02-17,2025-03-19,V-737,ABC Steel,abcsteel@example.com,Mumbai Industrial Area,PO-5282,Transport Services,208,1749,363792,46306.04,211,409887.04,EUR,1,1234567890,Kotak Bank,Cheque,0,1,49131,8.34,5,0.66,-256,0,1
INV-ADD-357,INVNO-ADD-2469,2025-04-03,2025-05-03,V-824,Prime Packaging,vendor@example.com,Chennai Port District,PO-2526,Steel Sheets,60,752,45120,2352.76,733,46739.76,INR,0,7539514560,IndusInd Bank,Wire,0,0,53200,0.88,4,0.36,90,0,0
INV-ADD-237,INVNO-ADD-1228,2025-08-18,2025-09-17,V-141,Sunrise Traders,vendor@example.com,Ahmedabad Trade Center,PO-1797,Packaging Materials,179,681,121899,10012.86,974,130937.86,USD,0,7539514560,IndusInd Bank,Bank Transfer,0,0,46241,2.83,5,0.19,90,0,0
INV-10993,INVNO-8304,2025-06-02,2025-07-02,V-320,Metro Logistics,metrologistics@example.com,Bangalore Tech Zone,PO-1003,Industrial Tools,130,1040,135200,9587.24,884,143903.24,INR,0,8529637410,HDFC Bank,Wire,0,0,79038,1.82,2,0.31,-190,0,1
